"","RunName","win60s","c"
"6588","A_M1110YM05_3S1RNA",37,311
"6589","A_M1110YM05_3S1RNA",38,311
"6590","A_M1117YF03_1S3RNA",1,111
"6591","A_M1117YF03_1S3RNA",2,111
"6592","A_M1117YF03_1S3RNA",3,111
"6593","A_M1117YF03_1S3RNA",4,102
"6594","A_M1117YF03_1S3RNA",5,102
"6595","A_M1117YF03_1S3RNA",6,102
"6596","A_M1117YF03_1S3RNA",7,103
"6597","A_M1117YF03_1S3RNA",8,103
"6598","A_M1117YF03_1S3RNA",9,104
"6599","A_M1117YF03_1S3RNA",10,106
"6600","A_M1117YF03_1S3RNA",11,106
"6601","A_M1117YF03_1S3RNA",12,202
"6602","A_M1117YF03_1S3RNA",13,203
"6603","A_M1117YF03_1S3RNA",14,203
"6604","A_M1117YF03_1S3RNA",15,203
"6605","A_M1117YF03_1S3RNA",16,203
"6606","A_M1117YF03_1S3RNA",17,204
"6607","A_M1117YF03_1S3RNA",18,205
"6608","A_M1117YF03_1S3RNA",19,205
"6609","A_M1117YF03_1S3RNA",20,205
"6610","A_M1117YF03_1S3RNA",21,206
"6611","A_M1117YF03_1S3RNA",22,302
"6612","A_M1117YF03_1S3RNA",23,304
"6613","A_M1117YF03_1S3RNA",24,304
"6614","A_M1117YF03_1S3RNA",25,304
"6615","A_M1117YF03_1S3RNA",26,304
"6616","A_M1117YF03_1S3RNA",27,306
"6617","A_M1117YF03_1S3RNA",28,306
"6618","A_M1117YF03_1S3RNA",29,306
"6619","A_M1117YF03_1S3RNA",30,307
"6620","A_M1117YF03_1S3RNA",31,307
"6621","A_M1117YF03_1S3RNA",32,311
"6622","A_M1117YF03_1S3RNA",33,311
"6623","A_M1117YF03_1S3RNA",34,311
"6624","A_M1117YF03_1S3RNA",35,311
"6625","A_M1117YF03_1S3RNA",36,311
"6626","A_M1117YF03_1S3RNA",37,311
"6627","A_M1117YF03_1S3RNA",38,311
"6628","A_M1117YF03_1S3RNA",39,311
"6629","A_M1117YF03_1S3RNA",40,311
"6630","A_M1117YF03_1S3RNA",41,311
"6631","A_M1117YF03_1S3RNA",42,311
"6632","A_M1117YF03_2S2RNA",1,111
"6633","A_M1117YF03_2S2RNA",2,111
"6634","A_M1117YF03_2S2RNA",3,111
"6635","A_M1117YF03_2S2RNA",4,103
"6636","A_M1117YF03_2S2RNA",5,102
"6637","A_M1117YF03_2S2RNA",6,105
"6638","A_M1117YF03_2S2RNA",7,105
"6639","A_M1117YF03_2S2RNA",8,104
"6640","A_M1117YF03_2S2RNA",9,106
"6641","A_M1117YF03_2S2RNA",10,106
"6642","A_M1117YF03_2S2RNA",11,201
"6643","A_M1117YF03_2S2RNA",12,202
"6644","A_M1117YF03_2S2RNA",13,203
"6645","A_M1117YF03_2S2RNA",14,203
"6646","A_M1117YF03_2S2RNA",15,203
"6647","A_M1117YF03_2S2RNA",16,203
"6648","A_M1117YF03_2S2RNA",17,205
"6649","A_M1117YF03_2S2RNA",18,205
"6650","A_M1117YF03_2S2RNA",19,205
"6651","A_M1117YF03_2S2RNA",20,205
"6652","A_M1117YF03_2S2RNA",21,206
"6653","A_M1117YF03_2S2RNA",22,303
"6654","A_M1117YF03_2S2RNA",23,304
"6655","A_M1117YF03_2S2RNA",24,304
"6656","A_M1117YF03_2S2RNA",25,304
"6657","A_M1117YF03_2S2RNA",26,305
"6658","A_M1117YF03_2S2RNA",27,306
"6659","A_M1117YF03_2S2RNA",28,306
"6660","A_M1117YF03_2S2RNA",29,306
"6661","A_M1117YF03_2S2RNA",30,307
"6662","A_M1117YF03_2S2RNA",31,307
"6663","A_M1117YF03_2S2RNA",32,309
"6664","A_M1117YF03_2S2RNA",33,311
"6665","A_M1117YF03_2S2RNA",34,311
"6666","A_M1117YF03_2S2RNA",35,311
"6667","A_M1117YF03_2S2RNA",36,311
"6668","A_M1117YF03_2S2RNA",37,311
"6669","A_M1117YF03_2S2RNA",38,311
"6670","A_M1117YF03_2S2RNA",39,311
"6671","A_M1117YF03_2S2RNA",40,311
"6672","A_M1117YF03_2S2RNA",41,311
"6673","A_M1117YF03_2S2RNA",42,311
"6674","A_M1117YF03_2S2RNA",43,311
"6675","A_M1117YF03_3S1RNA",1,102
"6676","A_M1117YF03_3S1RNA",2,102
"6677","A_M1117YF03_3S1RNA",3,103
"6678","A_M1117YF03_3S1RNA",4,103
"6679","A_M1117YF03_3S1RNA",5,104
"6680","A_M1117YF03_3S1RNA",6,104
"6681","A_M1117YF03_3S1RNA",7,105
"6682","A_M1117YF03_3S1RNA",8,106
"6683","A_M1117YF03_3S1RNA",9,106
"6684","A_M1117YF03_3S1RNA",10,202
"6685","A_M1117YF03_3S1RNA",11,203
"6686","A_M1117YF03_3S1RNA",12,203
"6687","A_M1117YF03_3S1RNA",13,203
"6688","A_M1117YF03_3S1RNA",14,203
"6689","A_M1117YF03_3S1RNA",15,204
"6690","A_M1117YF03_3S1RNA",16,205
"6691","A_M1117YF03_3S1RNA",17,205
"6692","A_M1117YF03_3S1RNA",18,205
"6693","A_M1117YF03_3S1RNA",19,206
"6694","A_M1117YF03_3S1RNA",20,303
"6695","A_M1117YF03_3S1RNA",21,304
"6696","A_M1117YF03_3S1RNA",22,304
"6697","A_M1117YF03_3S1RNA",23,304
"6698","A_M1117YF03_3S1RNA",24,304
"6699","A_M1117YF03_3S1RNA",25,306
"6700","A_M1117YF03_3S1RNA",26,306
"6701","A_M1117YF03_3S1RNA",27,306
"6702","A_M1117YF03_3S1RNA",28,308
"6703","A_M1117YF03_3S1RNA",29,308
"6704","A_M1117YF03_3S1RNA",30,308
"6705","A_M1117YF03_3S1RNA",31,311
"6706","A_M1117YF03_3S1RNA",32,311
"6707","A_M1117YF03_3S1RNA",33,311
"6708","A_M1117YF03_3S1RNA",34,311
"6709","A_M1117YF03_3S1RNA",35,311
"6710","A_M1117YF03_3S1RNA",36,311
"6711","A_M1117YF03_3S1RNA",37,311
"6712","A_M1117YF03_3S1RNA",38,311
"6713","A_M1117YF03_3S1RNA",39,311
"6714","A_M1117YF03_3S1RNA",40,311
"6715","A_M1117YF03_3S1RNA",41,311
"6716","A_M1118YF03_1S3RNA",1,111
"6717","A_M1118YF03_1S3RNA",2,111
"6718","A_M1118YF03_1S3RNA",3,111
"6719","A_M1118YF03_1S3RNA",4,102
"6720","A_M1118YF03_1S3RNA",5,102
"6721","A_M1118YF03_1S3RNA",6,102
"6722","A_M1118YF03_1S3RNA",7,103
"6723","A_M1118YF03_1S3RNA",8,103
"6724","A_M1118YF03_1S3RNA",9,106
"6725","A_M1118YF03_1S3RNA",10,106
"6726","A_M1118YF03_1S3RNA",11,106
"6727","A_M1118YF03_1S3RNA",12,202
"6728","A_M1118YF03_1S3RNA",13,203
"6729","A_M1118YF03_1S3RNA",14,203
"6730","A_M1118YF03_1S3RNA",15,203
"6731","A_M1118YF03_1S3RNA",16,203
"6732","A_M1118YF03_1S3RNA",17,204
"6733","A_M1118YF03_1S3RNA",18,205
"6734","A_M1118YF03_1S3RNA",19,205
"6735","A_M1118YF03_1S3RNA",20,205
"6736","A_M1118YF03_1S3RNA",21,206
"6737","A_M1118YF03_1S3RNA",22,303
"6738","A_M1118YF03_1S3RNA",23,304
"6739","A_M1118YF03_1S3RNA",24,304
"6740","A_M1118YF03_1S3RNA",25,304
"6741","A_M1118YF03_1S3RNA",26,305
"6742","A_M1118YF03_1S3RNA",27,306
"6743","A_M1118YF03_1S3RNA",28,306
"6744","A_M1118YF03_1S3RNA",29,307
"6745","A_M1118YF03_1S3RNA",30,311
"6746","A_M1118YF03_1S3RNA",31,311
"6747","A_M1118YF03_1S3RNA",32,311
"6748","A_M1118YF03_1S3RNA",33,311
"6749","A_M1118YF03_1S3RNA",34,311
"6750","A_M1118YF03_1S3RNA",35,311
"6751","A_M1118YF03_1S3RNA",36,311
"6752","A_M1118YF03_1S3RNA",37,311
"6753","A_M1118YF03_1S3RNA",38,311
"6754","A_M1118YF03_1S3RNA",39,311
"6755","A_M1118YF03_1S3RNA",40,311
"6756","A_M1118YF03_1S3RNA",41,311
"6757","A_M1118YF03_2S2RNA",1,111
"6758","A_M1118YF03_2S2RNA",2,111
"6759","A_M1118YF03_2S2RNA",3,111
"6760","A_M1118YF03_2S2RNA",4,103
"6761","A_M1118YF03_2S2RNA",5,102
"6762","A_M1118YF03_2S2RNA",6,105
"6763","A_M1118YF03_2S2RNA",7,105
"6764","A_M1118YF03_2S2RNA",8,104
"6765","A_M1118YF03_2S2RNA",9,106
"6766","A_M1118YF03_2S2RNA",10,106
"6767","A_M1118YF03_2S2RNA",11,201
"6768","A_M1118YF03_2S2RNA",12,202
"6769","A_M1118YF03_2S2RNA",13,203
"6770","A_M1118YF03_2S2RNA",14,203
"6771","A_M1118YF03_2S2RNA",15,203
"6772","A_M1118YF03_2S2RNA",16,204
"6773","A_M1118YF03_2S2RNA",17,205
"6774","A_M1118YF03_2S2RNA",18,205
"6775","A_M1118YF03_2S2RNA",19,205
"6776","A_M1118YF03_2S2RNA",20,206
"6777","A_M1118YF03_2S2RNA",21,301
"6778","A_M1118YF03_2S2RNA",22,304
"6779","A_M1118YF03_2S2RNA",23,304
"6780","A_M1118YF03_2S2RNA",24,304
"6781","A_M1118YF03_2S2RNA",25,304
"6782","A_M1118YF03_2S2RNA",26,305
"6783","A_M1118YF03_2S2RNA",27,306
"6784","A_M1118YF03_2S2RNA",28,306
"6785","A_M1118YF03_2S2RNA",29,307
"6786","A_M1118YF03_2S2RNA",30,308
"6787","A_M1118YF03_2S2RNA",31,308
"6788","A_M1118YF03_2S2RNA",32,311
"6789","A_M1118YF03_2S2RNA",33,311
"6790","A_M1118YF03_2S2RNA",34,311
"6791","A_M1118YF03_2S2RNA",35,311
"6792","A_M1118YF03_2S2RNA",36,311
"6793","A_M1118YF03_2S2RNA",37,311
"6794","A_M1118YF03_2S2RNA",38,311
"6795","A_M1118YF03_2S2RNA",39,311
"6796","A_M1118YF03_2S2RNA",40,311
"6797","A_M1118YF03_2S2RNA",41,311
"6798","A_M1118YF03_2S2RNA",42,311
"6799","A_M1118YF03_3S1RNA",1,102
"6800","A_M1118YF03_3S1RNA",2,102
"6801","A_M1118YF03_3S1RNA",3,103
"6802","A_M1118YF03_3S1RNA",4,103
"6803","A_M1118YF03_3S1RNA",5,104
"6804","A_M1118YF03_3S1RNA",6,104
"6805","A_M1118YF03_3S1RNA",7,106
"6806","A_M1118YF03_3S1RNA",8,106
"6807","A_M1118YF03_3S1RNA",9,106
"6808","A_M1118YF03_3S1RNA",10,202
"6809","A_M1118YF03_3S1RNA",11,203
"6810","A_M1118YF03_3S1RNA",12,203
"6811","A_M1118YF03_3S1RNA",13,203
"6812","A_M1118YF03_3S1RNA",14,203
"6813","A_M1118YF03_3S1RNA",15,205
"6814","A_M1118YF03_3S1RNA",16,205
"6815","A_M1118YF03_3S1RNA",17,205
"6816","A_M1118YF03_3S1RNA",18,205
"6817","A_M1118YF03_3S1RNA",19,301
"6818","A_M1118YF03_3S1RNA",20,304
"6819","A_M1118YF03_3S1RNA",21,304
"6820","A_M1118YF03_3S1RNA",22,304
"6821","A_M1118YF03_3S1RNA",23,304
"6822","A_M1118YF03_3S1RNA",24,305
"6823","A_M1118YF03_3S1RNA",25,306
"6824","A_M1118YF03_3S1RNA",26,306
"6825","A_M1118YF03_3S1RNA",27,308
"6826","A_M1118YF03_3S1RNA",28,308
"6827","A_M1118YF03_3S1RNA",29,309
"6828","A_M1118YF03_3S1RNA",30,311
"6829","A_M1118YF03_3S1RNA",31,311
"6830","A_M1118YF03_3S1RNA",32,311
"6831","A_M1118YF03_3S1RNA",33,311
"6832","A_M1118YF03_3S1RNA",34,311
"6833","A_M1118YF03_3S1RNA",35,311
"6834","A_M1118YF03_3S1RNA",36,311
"6835","A_M1118YF03_3S1RNA",37,311
"6836","A_M1118YF03_3S1RNA",38,311
"6837","A_M1118YF03_3S1RNA",39,311
"6838","A_M1118YF03_3S1RNA",40,311
"6839","A_M1122YF05_1S2RNA",1,101
"6840","A_M1122YF05_1S2RNA",2,111
"6841","A_M1122YF05_1S2RNA",3,111
"6842","A_M1122YF05_1S2RNA",4,103
"6843","A_M1122YF05_1S2RNA",5,102
"6844","A_M1122YF05_1S2RNA",6,105
"6845","A_M1122YF05_1S2RNA",7,105
"6846","A_M1122YF05_1S2RNA",8,105
"6847","A_M1122YF05_1S2RNA",9,106
"6848","A_M1122YF05_1S2RNA",10,106
"6849","A_M1122YF05_1S2RNA",11,202
"6850","A_M1122YF05_1S2RNA",12,203
"6851","A_M1122YF05_1S2RNA",13,203
"6852","A_M1122YF05_1S2RNA",14,203
"6853","A_M1122YF05_1S2RNA",15,203
"6854","A_M1122YF05_1S2RNA",16,204
"6855","A_M1122YF05_1S2RNA",17,205
"6856","A_M1122YF05_1S2RNA",18,205
"6857","A_M1122YF05_1S2RNA",19,205
"6858","A_M1122YF05_1S2RNA",20,206
"6859","A_M1122YF05_1S2RNA",21,303
"6860","A_M1122YF05_1S2RNA",22,304
"6861","A_M1122YF05_1S2RNA",23,304
"6862","A_M1122YF05_1S2RNA",24,304
"6863","A_M1122YF05_1S2RNA",25,305
"6864","A_M1122YF05_1S2RNA",26,306
"6865","A_M1122YF05_1S2RNA",27,306
"6866","A_M1122YF05_1S2RNA",28,308
"6867","A_M1122YF05_1S2RNA",29,308
"6868","A_M1122YF05_1S2RNA",30,311
"6869","A_M1122YF05_1S2RNA",31,311
"6870","A_M1122YF05_1S2RNA",32,311
"6871","A_M1122YF05_1S2RNA",33,311
"6872","A_M1122YF05_1S2RNA",34,311
"6873","A_M1122YF05_1S2RNA",35,311
"6874","A_M1122YF05_1S2RNA",36,311
"6875","A_M1122YF05_1S2RNA",37,311
"6876","A_M1122YF05_1S2RNA",38,311
"6877","A_M1122YF05_1S2RNA",39,311
"6878","A_M1122YF05_1S2RNA",40,311
"6879","A_M1122YF05_1S2RNA",41,311
"6880","A_M1122YF05_2S3RNA",1,111
"6881","A_M1122YF05_2S3RNA",2,111
"6882","A_M1122YF05_2S3RNA",3,111
"6883","A_M1122YF05_2S3RNA",4,102
"6884","A_M1122YF05_2S3RNA",5,102
"6885","A_M1122YF05_2S3RNA",6,102
"6886","A_M1122YF05_2S3RNA",7,103
"6887","A_M1122YF05_2S3RNA",8,103
"6888","A_M1122YF05_2S3RNA",9,106
"6889","A_M1122YF05_2S3RNA",10,106
"6890","A_M1122YF05_2S3RNA",11,202
"6891","A_M1122YF05_2S3RNA",12,203
"6892","A_M1122YF05_2S3RNA",13,203
"6893","A_M1122YF05_2S3RNA",14,203
"6894","A_M1122YF05_2S3RNA",15,203
"6895","A_M1122YF05_2S3RNA",16,205
"6896","A_M1122YF05_2S3RNA",17,205
"6897","A_M1122YF05_2S3RNA",18,205
"6898","A_M1122YF05_2S3RNA",19,206
"6899","A_M1122YF05_2S3RNA",20,301
"6900","A_M1122YF05_2S3RNA",21,304
"6901","A_M1122YF05_2S3RNA",22,304
"6902","A_M1122YF05_2S3RNA",23,304
"6903","A_M1122YF05_2S3RNA",24,304
"6904","A_M1122YF05_2S3RNA",25,306
"6905","A_M1122YF05_2S3RNA",26,306
"6906","A_M1122YF05_2S3RNA",27,306
"6907","A_M1122YF05_2S3RNA",28,307
"6908","A_M1122YF05_2S3RNA",29,311
"6909","A_M1122YF05_2S3RNA",30,311
"6910","A_M1122YF05_2S3RNA",31,311
"6911","A_M1122YF05_2S3RNA",32,311
"6912","A_M1122YF05_2S3RNA",33,311
"6913","A_M1122YF05_2S3RNA",34,311
"6914","A_M1122YF05_2S3RNA",35,311
"6915","A_M1122YF05_2S3RNA",36,311
"6916","A_M1122YF05_2S3RNA",37,311
"6917","A_M1122YF05_2S3RNA",38,311
"6918","A_M1122YF05_2S3RNA",39,311
"6919","A_M1122YF05_3S1RNA",1,102
"6920","A_M1122YF05_3S1RNA",2,102
"6921","A_M1122YF05_3S1RNA",3,103
"6922","A_M1122YF05_3S1RNA",4,104
"6923","A_M1122YF05_3S1RNA",5,105
"6924","A_M1122YF05_3S1RNA",6,106
"6925","A_M1122YF05_3S1RNA",7,106
"6926","A_M1122YF05_3S1RNA",8,202
"6927","A_M1122YF05_3S1RNA",9,203
"6928","A_M1122YF05_3S1RNA",10,203
"6929","A_M1122YF05_3S1RNA",11,203
"6930","A_M1122YF05_3S1RNA",12,203
"6931","A_M1122YF05_3S1RNA",13,205
"6932","A_M1122YF05_3S1RNA",14,205
"6933","A_M1122YF05_3S1RNA",15,205
"6934","A_M1122YF05_3S1RNA",16,206
"6935","A_M1122YF05_3S1RNA",17,303
"6936","A_M1122YF05_3S1RNA",18,304
"6937","A_M1122YF05_3S1RNA",19,304
"6938","A_M1122YF05_3S1RNA",20,304
"6939","A_M1122YF05_3S1RNA",21,305
"6940","A_M1122YF05_3S1RNA",22,306
"6941","A_M1122YF05_3S1RNA",23,306
"6942","A_M1122YF05_3S1RNA",24,308
"6943","A_M1122YF05_3S1RNA",25,308
"6944","A_M1122YF05_3S1RNA",26,311
"6945","A_M1122YF05_3S1RNA",27,311
"6946","A_M1122YF05_3S1RNA",28,311
"6947","A_M1122YF05_3S1RNA",29,311
"6948","A_M1122YF05_3S1RNA",30,311
"6949","A_M1122YF05_3S1RNA",31,311
"6950","A_M1122YF05_3S1RNA",32,311
"6951","A_M1122YF05_3S1RNA",33,311
"6952","A_M1122YF05_3S1RNA",34,311
"6953","A_M1122YF05_3S1RNA",35,311
"6954","A_M1122YF05_3S1RNA",36,311
"6955","A_M1124YF06_1S3RNA",1,111
"6956","A_M1124YF06_1S3RNA",2,111
"6957","A_M1124YF06_1S3RNA",3,108
"6958","A_M1124YF06_1S3RNA",4,102
"6959","A_M1124YF06_1S3RNA",5,102
"6960","A_M1124YF06_1S3RNA",6,102
"6961","A_M1124YF06_1S3RNA",7,103
"6962","A_M1124YF06_1S3RNA",8,103
"6963","A_M1124YF06_1S3RNA",9,106
"6964","A_M1124YF06_1S3RNA",10,106
"6965","A_M1124YF06_1S3RNA",11,106
"6966","A_M1124YF06_1S3RNA",12,202
"6967","A_M1124YF06_1S3RNA",13,203
"6968","A_M1124YF06_1S3RNA",14,203
"6969","A_M1124YF06_1S3RNA",15,203
"6970","A_M1124YF06_1S3RNA",16,204
"6971","A_M1124YF06_1S3RNA",17,205
"6972","A_M1124YF06_1S3RNA",18,205
"6973","A_M1124YF06_1S3RNA",19,205
"6974","A_M1124YF06_1S3RNA",20,206
"6975","A_M1124YF06_1S3RNA",21,302
"6976","A_M1124YF06_1S3RNA",22,304
"6977","A_M1124YF06_1S3RNA",23,304
"6978","A_M1124YF06_1S3RNA",24,304
"6979","A_M1124YF06_1S3RNA",25,305
"6980","A_M1124YF06_1S3RNA",26,306
"6981","A_M1124YF06_1S3RNA",27,306
"6982","A_M1124YF06_1S3RNA",28,306
"6983","A_M1124YF06_1S3RNA",29,307
"6984","A_M1124YF06_1S3RNA",30,307
"6985","A_M1124YF06_1S3RNA",31,311
"6986","A_M1124YF06_1S3RNA",32,311
"6987","A_M1124YF06_1S3RNA",33,311
"6988","A_M1124YF06_1S3RNA",34,311
"6989","A_M1124YF06_1S3RNA",35,311
"6990","A_M1124YF06_1S3RNA",36,311
"6991","A_M1124YF06_1S3RNA",37,311
"6992","A_M1124YF06_1S3RNA",38,311
"6993","A_M1124YF06_1S3RNA",39,311
"6994","A_M1124YF06_1S3RNA",40,311
"6995","A_M1124YF06_1S3RNA",41,311
"6996","A_M1124YF06_2S2RNA",1,111
"6997","A_M1124YF06_2S2RNA",2,111
"6998","A_M1124YF06_2S2RNA",3,111
"6999","A_M1124YF06_2S2RNA",4,102
"7000","A_M1124YF06_2S2RNA",5,102
"7001","A_M1124YF06_2S2RNA",6,105
"7002","A_M1124YF06_2S2RNA",7,105
"7003","A_M1124YF06_2S2RNA",8,106
"7004","A_M1124YF06_2S2RNA",9,106
"7005","A_M1124YF06_2S2RNA",10,201
"7006","A_M1124YF06_2S2RNA",11,203
"7007","A_M1124YF06_2S2RNA",12,203
"7008","A_M1124YF06_2S2RNA",13,203
"7009","A_M1124YF06_2S2RNA",14,203
"7010","A_M1124YF06_2S2RNA",15,204
"7011","A_M1124YF06_2S2RNA",16,205
"7012","A_M1124YF06_2S2RNA",17,205
"7013","A_M1124YF06_2S2RNA",18,205
"7014","A_M1124YF06_2S2RNA",19,301
"7015","A_M1124YF06_2S2RNA",20,304
"7016","A_M1124YF06_2S2RNA",21,304
"7017","A_M1124YF06_2S2RNA",22,304
"7018","A_M1124YF06_2S2RNA",23,304
"7019","A_M1124YF06_2S2RNA",24,306
"7020","A_M1124YF06_2S2RNA",25,306
"7021","A_M1124YF06_2S2RNA",26,306
"7022","A_M1124YF06_2S2RNA",27,308
"7023","A_M1124YF06_2S2RNA",28,308
"7024","A_M1124YF06_2S2RNA",29,309
"7025","A_M1124YF06_2S2RNA",30,311
"7026","A_M1124YF06_2S2RNA",31,311
"7027","A_M1124YF06_2S2RNA",32,311
"7028","A_M1124YF06_2S2RNA",33,311
"7029","A_M1124YF06_2S2RNA",34,311
"7030","A_M1124YF06_2S2RNA",35,311
"7031","A_M1124YF06_2S2RNA",36,311
"7032","A_M1124YF06_2S2RNA",37,311
"7033","A_M1124YF06_2S2RNA",38,311
"7034","A_M1124YF06_2S2RNA",39,311
"7035","A_M1127MM02_1S2RNA",1,111
"7036","A_M1127MM02_1S2RNA",2,111
"7037","A_M1127MM02_1S2RNA",3,103
"7038","A_M1127MM02_1S2RNA",4,102
"7039","A_M1127MM02_1S2RNA",5,105
"7040","A_M1127MM02_1S2RNA",6,105
"7041","A_M1127MM02_1S2RNA",7,106
"7042","A_M1127MM02_1S2RNA",8,106
"7043","A_M1127MM02_1S2RNA",9,201
"7044","A_M1127MM02_1S2RNA",10,203
"7045","A_M1127MM02_1S2RNA",11,203
"7046","A_M1127MM02_1S2RNA",12,203
"7047","A_M1127MM02_1S2RNA",13,203
"7048","A_M1127MM02_1S2RNA",14,204
"7049","A_M1127MM02_1S2RNA",15,205
"7050","A_M1127MM02_1S2RNA",16,205
"7051","A_M1127MM02_1S2RNA",17,205
"7052","A_M1127MM02_1S2RNA",18,301
"7053","A_M1127MM02_1S2RNA",19,304
"7054","A_M1127MM02_1S2RNA",20,304
"7055","A_M1127MM02_1S2RNA",21,304
"7056","A_M1127MM02_1S2RNA",22,304
"7057","A_M1127MM02_1S2RNA",23,305
"7058","A_M1127MM02_1S2RNA",24,306
"7059","A_M1127MM02_1S2RNA",25,306
"7060","A_M1127MM02_1S2RNA",26,306
"7061","A_M1127MM02_1S2RNA",27,308
"7062","A_M1127MM02_1S2RNA",28,308
"7063","A_M1127MM02_1S2RNA",29,308
"7064","A_M1127MM02_1S2RNA",30,311
"7065","A_M1127MM02_1S2RNA",31,311
"7066","A_M1127MM02_1S2RNA",32,311
"7067","A_M1127MM02_1S2RNA",33,311
"7068","A_M1127MM02_1S2RNA",34,311
"7069","A_M1127MM02_1S2RNA",35,311
"7070","A_M1127MM02_1S2RNA",36,311
"7071","A_M1127MM02_1S2RNA",37,311
"7072","A_M1127MM02_1S2RNA",38,311
"7073","A_M1127MM02_1S2RNA",39,311
"7074","A_M1127MM02_1S2RNA",40,311
"7075","A_M1127MM02_2S3RNA",1,111
"7076","A_M1127MM02_2S3RNA",2,111
"7077","A_M1127MM02_2S3RNA",3,111
"7078","A_M1127MM02_2S3RNA",4,102
"7079","A_M1127MM02_2S3RNA",5,102
"7080","A_M1127MM02_2S3RNA",6,102
"7081","A_M1127MM02_2S3RNA",7,103
"7082","A_M1127MM02_2S3RNA",8,104
"7083","A_M1127MM02_2S3RNA",9,106
"7084","A_M1127MM02_2S3RNA",10,106
"7085","A_M1127MM02_2S3RNA",11,202
"7086","A_M1127MM02_2S3RNA",12,203
"7087","A_M1127MM02_2S3RNA",13,203
"7088","A_M1127MM02_2S3RNA",14,203
"7089","A_M1127MM02_2S3RNA",15,203
"7090","A_M1127MM02_2S3RNA",16,204
"7091","A_M1127MM02_2S3RNA",17,205
"7092","A_M1127MM02_2S3RNA",18,205
"7093","A_M1127MM02_2S3RNA",19,205
"7094","A_M1127MM02_2S3RNA",20,206
"7095","A_M1127MM02_2S3RNA",21,303
"7096","A_M1127MM02_2S3RNA",22,304
"7097","A_M1127MM02_2S3RNA",23,304
"7098","A_M1127MM02_2S3RNA",24,304
"7099","A_M1127MM02_2S3RNA",25,305
"7100","A_M1127MM02_2S3RNA",26,306
"7101","A_M1127MM02_2S3RNA",27,306
"7102","A_M1127MM02_2S3RNA",28,306
"7103","A_M1127MM02_2S3RNA",29,307
"7104","A_M1127MM02_2S3RNA",30,307
"7105","A_M1127MM02_2S3RNA",31,307
"7106","A_M1127MM02_2S3RNA",32,311
"7107","A_M1127MM02_2S3RNA",33,311
"7108","A_M1127MM02_2S3RNA",34,311
"7109","A_M1127MM02_2S3RNA",35,311
"7110","A_M1127MM02_2S3RNA",36,311
"7111","A_M1127MM02_2S3RNA",37,311
"7112","A_M1127MM02_2S3RNA",38,311
"7113","A_M1127MM02_2S3RNA",39,311
"7114","A_M1127MM02_2S3RNA",40,311
"7115","A_M1127MM02_2S3RNA",41,311
"7116","A_M1127MM02_2S3RNA",42,311
"7117","A_M1127MM02_3S1RNA",1,101
"7118","A_M1127MM02_3S1RNA",2,102
"7119","A_M1127MM02_3S1RNA",3,103
"7120","A_M1127MM02_3S1RNA",4,103
"7121","A_M1127MM02_3S1RNA",5,104
"7122","A_M1127MM02_3S1RNA",6,104
"7123","A_M1127MM02_3S1RNA",7,105
"7124","A_M1127MM02_3S1RNA",8,106
"7125","A_M1127MM02_3S1RNA",9,106
"7126","A_M1127MM02_3S1RNA",10,202
"7127","A_M1127MM02_3S1RNA",11,203
"7128","A_M1127MM02_3S1RNA",12,203
"7129","A_M1127MM02_3S1RNA",13,203
"7130","A_M1127MM02_3S1RNA",14,203
"7131","A_M1127MM02_3S1RNA",15,205
"7132","A_M1127MM02_3S1RNA",16,205
"7133","A_M1127MM02_3S1RNA",17,205
"7134","A_M1127MM02_3S1RNA",18,205
"7135","A_M1127MM02_3S1RNA",19,206
"7136","A_M1127MM02_3S1RNA",20,303
"7137","A_M1127MM02_3S1RNA",21,304
"7138","A_M1127MM02_3S1RNA",22,304
"7139","A_M1127MM02_3S1RNA",23,304
"7140","A_M1127MM02_3S1RNA",24,305
"7141","A_M1127MM02_3S1RNA",25,306
"7142","A_M1127MM02_3S1RNA",26,306
"7143","A_M1127MM02_3S1RNA",27,306
"7144","A_M1127MM02_3S1RNA",28,307
"7145","A_M1127MM02_3S1RNA",29,308
"7146","A_M1127MM02_3S1RNA",30,308
"7147","A_M1127MM02_3S1RNA",31,311
"7148","A_M1127MM02_3S1RNA",32,311
"7149","A_M1127MM02_3S1RNA",33,311
"7150","A_M1127MM02_3S1RNA",34,311
"7151","A_M1127MM02_3S1RNA",35,311
"7152","A_M1127MM02_3S1RNA",36,311
"7153","A_M1127MM02_3S1RNA",37,311
"7154","A_M1127MM02_3S1RNA",38,311
"7155","A_M1127MM02_3S1RNA",39,311
"7156","A_M1127MM02_3S1RNA",40,311
"7157","A_M1127MM02_3S1RNA",41,311
"7158","A_M1127MM02_3S1RNA",42,311
"7159","A_M1142MF03_2S2RNA",1,111
"7160","A_M1142MF03_2S2RNA",2,111
"7161","A_M1142MF03_2S2RNA",3,111
"7162","A_M1142MF03_2S2RNA",4,102
"7163","A_M1142MF03_2S2RNA",5,102
"7164","A_M1142MF03_2S2RNA",6,105
"7165","A_M1142MF03_2S2RNA",7,105
"7166","A_M1142MF03_2S2RNA",8,106
"7167","A_M1142MF03_2S2RNA",9,106
"7168","A_M1142MF03_2S2RNA",10,106
"7169","A_M1142MF03_2S2RNA",11,202
